"Symbol"	"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"
"Q99733"	9.10265817	8.998877227	9.2032999	9.090935412	8.998867515	9.245321532	9.016126899	9.053466289	8.528600014	8.791654296	9.021854275	8.346187815	8.798726569	8.26122244	8.496939084	8.712649245	9.098652039	8.754109567	9.503306621	8.468466386	8.43771519	8.97134323	8.652735529	8.878653981	8.80107913	8.979940572	8.313815895	8.987466721	9.261375506	8.393601021	8.677560153	8.754065775	8.93266411	8.749720504	9.212236712	9.061503121	8.843681595	8.312362339	8.654799895	8.954925123	9.037662412	8.850379222	9.032074972	9.901441182	8.888212773	9.430021739	9.31585925	9.289710705	9.136348854	9.125135109	8.537741684	9.278456984	8.982316735	8.609901536	8.61591363	9.531906333	9.086706507	9.267620961	8.672066661	9.045933747	8.99269398	8.812219943	8.627988177	8.548849344	8.71533746	8.789552818	9.237110704	8.564462894	8.72259672	8.392784573	9.441991253	8.753102054
"P61088"	9.771549853	9.235100993	9.54490935	9.306503774	9.084540332	9.698373171	9.783093706	9.016700405	8.678886158	8.648951022	9.054512786	8.883012141	8.9811509	8.872375193	8.926233744	9.258096266	9.160900307	9.135226244	9.032860488	9.185589262	8.997660415	9.082246804	9.315779249	9.106075841	9.085396607	9.370090645	8.874517418	9.278947198	8.903186143	8.523206713	8.859974841	9.112451725	8.63283274	8.755813901	9.29016204	9.025903789	9.125314104	9.440013094	8.720943104	8.747932106	9.596314305	9.312360961	9.122657139	9.003688064	9.355575746	9.799318	9.325588129	9.620375579	9.749781926	9.659797982	8.837838118	9.70752803	8.893672146	8.993672811	8.996501193	9.041487682	9.360212184	9.226470741	9.14907231	9.557076969	9.035844278	9.44771463	9.18620864	8.610348156	8.821334472	9.226673766	9.011934707	8.899310494	8.762719036	8.817518529	8.993760124	9.218803668
"Q92608"	8.55379538	8.32241636	8.113515582	8.004979533	8.741538211	7.720405599	7.671920073	7.540985768	7.7807874	7.859765944	7.495463663	8.445918107	7.827336924	8.225509516	8.478755684	8.047079815	8.188946319	8.077623509	7.635465888	8.596767776	8.247160912	8.58840441	8.172542511	8.93911227	8.650069404	8.300503894	8.231746886	8.520446406	8.931254705	7.572040847	8.196451601	8.177002871	9.052255014	7.993089035	8.719918416	8.280095578	8.30990873	7.869212261	8.765533864	7.864813456	8.086974067	8.013119819	7.837677631	8.130326697	8.606040789	7.70682145	8.530374276	8.301281193	7.576792641	8.596572364	9.026533044	8.210776395	8.194747158	8.203084217	7.589594406	7.874829133	8.876532105	7.997359459	8.502074098	8.357801805	8.421350347	7.891382324	8.545891973	8.159893281	8.412222221	7.965783444	8.381421637	8.214069308	7.845757492	8.112016918	8.076307471	8.719350671
"P04844"	8.847397265	9.171017793	8.850382772	9.072200118	9.226786604	8.621689117	8.744101615	8.853942421	9.654230137	9.522434103	9.054183689	9.809474207	9.257730494	9.374105369	9.119738603	9.129807912	9.216044154	9.285809744	9.045824262	9.529155137	8.956840908	9.254901621	8.957908403	8.833965794	8.825043686	9.243307112	9.639167742	9.172814804	9.777076061	9.791365213	9.164172505	9.634651174	9.049679044	9.431960309	10.03742435	8.915084888	9.443685276	8.973049265	9.760712003	9.277827107	8.81412932	8.585057877	9.35342302	9.142580022	9.469266298	8.869949272	9.31262308	9.054590266	8.478752796	8.525814548	9.267129964	9.177748965	9.093503491	8.914590878	8.854663977	9.055547863	9.520735848	9.172403413	9.276533505	8.829978474	9.587821665	9.015519042	9.001281676	9.332067599	9.612522569	9.007943176	9.041533938	9.620986804	9.129680028	9.315544695	9.30375009	9.384978498
"P35998"	9.371175827	8.856063129	9.425996761	8.534185672	9.338118456	9.349396036	8.671428254	8.843892561	8.127070132	8.868472524	8.000985087	8.884857513	8.484218332	8.697829082	8.532298505	8.755041497	8.960775591	9.296948722	8.572496579	8.863837197	8.85459405	8.577790138	9.135628812	8.774937849	8.730582645	8.897778878	8.861718558	9.261203135	9.492994495	8.458111389	8.98973897	9.083293873	9.655625871	8.61577495	9.775385545	8.945347194	8.626500165	8.512697557	8.801193347	8.683830669	9.28254847	8.888511354	9.025511506	9.395751542	8.757123138	9.139184847	8.995790864	8.952472633	8.878964572	9.122446758	8.682295906	9.066371792	8.684942787	9.835761532	8.816227274	8.626227371	8.961358499	8.2360189	8.845161565	8.797864111	8.991276208	8.954432304	8.863294301	8.817976898	8.789025042	9.175338572	8.574282173	9.121597718	8.483738052	8.714967034	8.907547002	9.08506817
"Q9NR31"	9.952651395	9.811786655	9.547481693	9.662301803	9.789510957	10.06479824	10.21205598	9.909365614	9.507744354	9.133603438	9.966593117	10.19921015	9.815257106	9.848646548	10.03829751	10.15332819	9.840668799	9.914478434	10.10585868	10.10492582	10.08892472	9.840967066	9.95427608	10.23631377	10.20734653	10.27256126	10.39114652	10.02039304	9.803770704	10.2438	10.28398365	10.06547407	9.643495892	9.989246079	9.424819862	10.11543075	10.53349558	9.919177417	9.704623055	9.942681595	9.561322341	9.857408187	9.215073659	9.231859064	9.888327111	10.02426778	9.422855336	9.723314949	10.49129711	10.40229184	9.836951313	10.00470545	10.04485429	10.00877783	10.32710223	10.04026295	9.916422717	9.874874085	9.776917775	9.80152487	9.852118381	9.988454367	9.645344621	10.11757928	10.40367708	10.43071888	10.19952908	10.53603854	10.51475628	10.40826728	9.939615323	10.24194846
"Q16836"	9.572328916	9.403764559	9.742999469	9.513484937	9.96023977	9.832764795	9.985147562	10.49139662	10.3623975	9.45002631	10.49722425	10.25412482	9.854109874	10.11428303	9.470650196	9.705169592	9.641942484	10.55314961	10.19560573	9.861552076	9.872205625	9.538679867	9.68532542	9.46608721	9.733228353	10.01468265	9.561398983	9.640940312	9.309860608	10.15765964	9.393304075	9.807781006	9.84812203	9.828424569	9.873264571	10.06631019	9.751742988	9.659646813	10.0611875	10.03872876	9.675641894	9.755049303	9.114027439	9.872610501	9.60806043	9.702654154	9.883010229	9.879033998	10.22326889	9.920083072	9.561156223	9.858082319	9.671268319	10.12327573	9.673438066	10.01409707	9.572244764	9.841920322	9.333195023	9.675256905	9.994947934	9.79285798	9.739065895	10.21221832	9.929711974	9.66338258	10.62243251	9.841030448	9.838803669	9.805612728	9.530215255	9.350703242
"P13861"	7.964987095	7.667239009	7.745852536	7.742185082	7.440836307	8.117859057	8.009862614	8.161522539	7.930717867	8.177847142	7.641846243	7.759527738	7.887592575	8.036640308	7.920758619	7.805567778	8.216075266	8.426614459	8.192476492	7.773538329	7.924037891	7.905633658	7.973933986	7.962033771	7.999473612	7.93587279	8.186304387	8.078136595	7.82469542	7.275737313	7.70177898	7.6688966	7.643799861	7.790274075	7.972178949	8.068797668	7.55507717	7.726563997	7.766361524	7.554247527	7.954232823	7.736496243	8.263459069	8.322280519	8.039915005	7.959556902	7.594230791	7.688677009	7.979203742	8.099398356	7.762575287	8.098114634	7.652397876	8.11872331	7.759757471	7.960137877	8.196480209	8.402003001	7.867704255	7.908092131	7.873467088	8.0653952	7.947677294	7.782458142	7.761708357	7.798597586	7.793828649	7.577552277	7.957534075	7.674063515	7.878653438	7.823587133
"P01857"	9.17475161	9.722553365	9.313331322	9.724311544	9.282424615	9.084778213	9.332231761	9.340528316	9.239496823	9.960836998	10.22994874	9.737452135	10.19595093	10.04590717	10.20704515	9.911238693	10.18782608	9.589923363	9.759579106	9.669622816	10.06254254	10.216525	10.28365776	9.832587231	9.908240149	9.735446599	10.34777528	9.66082462	9.309398593	9.363255692	9.482189714	10.09709012	9.273951592	10.27546714	9.159896997	10.1416855	10.10568051	10.46453683	9.915586256	10.52146208	9.626205563	9.81267636	9.669276458	9.604630576	10.1413991	9.411890979	9.431250776	9.230875303	9.875750868	9.561957468	9.406554314	9.844976776	9.855527733	9.334478493	9.872535712	9.83811247	9.462485814	9.829886733	10.73904893	9.806045399	10.18135735	9.616472749	9.613361189	10.22328811	10.33426548	10.4324615	9.709512541	9.862340703	10.25358953	10.34853727	10.28390904	10.0515018
"P62277"	10.15816825	9.728543337	10.03597333	9.973583522	9.98957314	9.103959612	9.423178042	8.983338024	9.916211999	9.924604713	9.285748773	10.22331634	9.956806067	10.46552267	9.631029039	10.16330779	9.732063628	9.980717357	9.209175892	10.29284845	9.758846141	9.736944768	9.910204708	9.659669531	9.185445254	9.722762216	9.663663334	9.777785761	9.467806259	9.636259701	9.406203476	9.865699012	9.585214691	10.01388457	9.754695051	9.370547661	9.02968222	9.959251605	9.72723638	9.543934914	9.438203572	10.19907957	10.36395704	9.588464306	10.50321936	9.647723781	10.98826584	10.79456766	8.992877791	9.149722587	10.59637493	9.59704393	10.47154291	10.3187519	9.232747058	9.503361286	9.785799733	10.12686428	9.937259685	9.972692661	10.39440067	9.681835894	9.81816695	9.747007398	9.901200659	9.264670012	9.228497125	9.956653695	9.127061819	9.387849258	9.559079356	10.21521195
"Q13148"	8.195539711	7.548845681	8.174048801	7.363379531	8.113622517	8.026874033	8.176708067	7.82018975	7.252564348	7.438730375	6.621503108	7.453190459	7.826388273	8.219458415	7.315067186	7.592211438	8.206215021	7.534079112	7.276621407	7.720027262	7.484171328	7.929587445	7.737722896	7.999590075	8.008535897	8.243391345	7.973205741	8.171169107	7.527865167	6.710106462	7.742031767	7.716574326	8.227463327	6.833462353	7.272511616	7.829754847	7.406364293	6.774067788	7.786465294	7.237288952	8.232921883	7.888036381	7.630775369	8.365795158	7.797349442	8.746944891	7.245476063	8.174724585	7.758168406	8.3339632	7.387119213	7.475152748	7.856652967	8.530633179	7.254977048	7.531088002	7.991349862	8.667693798	7.603569226	8.0326547	7.72919434	8.090300324	8.030393047	7.437855743	7.739162078	7.564542921	7.516846225	7.728747531	7.04526811	7.824925313	7.700425302	7.761445911
"O75475"	8.4823781	8.023305502	8.20823933	7.710622881	8.504887365	7.772117386	7.256708597	7.341242754	8.402664496	8.0823593	7.609224939	7.666752809	8.08769329	7.919518382	7.421662352	8.244575026	7.754421664	7.46931998	6.755185705	7.755930514	8.021092432	7.865112935	7.977740051	7.310705892	6.972451717	7.996852045	8.0204237	7.909750813	7.772101097	7.281155872	8.060735063	7.330619204	7.520649089	7.639547324	7.438787027	7.482531842	7.298197178	7.731626124	7.804665279	7.618362144	7.777588966	8.346155741	8.453926436	7.761266872	8.436331296	7.808585079	8.717384163	7.926757645	7.345459235	7.738984864	8.595762964	8.397854524	8.436791313	8.557255953	7.484989874	7.247515591	7.915868663	7.832717447	8.220849458	8.305346872	8.248565929	7.937786973	7.883510549	7.791176624	8.017118707	7.288720255	7.160095916	7.657084816	6.312759793	7.376726497	7.374854386	7.972639269
"P43490"	9.696253106	9.750281573	9.041040507	9.509798455	9.416642926	9.057934547	9.500647218	8.687263269	8.838367439	9.399206286	8.879459072	9.370209161	9.460773041	9.479155895	10.34712817	9.799689788	9.539520711	9.448895241	9.255690702	10.1557259	9.371458969	10.14059746	9.557251785	10.43132219	10.5024804	9.544306096	9.586797503	9.920027376	9.318109341	8.954840051	9.06644193	9.988908374	10.12760746	9.226764299	8.759234085	9.894838582	9.256746178	9.459130891	9.543177926	9.41809541	9.451845802	9.589970503	9.617521529	9.219242277	9.609813136	9.366172072	9.29039199	9.168870907	9.364054101	9.215929862	8.781279677	9.26120734	9.20659185	9.469209509	8.756266976	9.51195058	9.582083885	9.558799137	9.569984652	9.869645389	9.31604823	9.291735808	10.51523701	9.048700512	9.49643932	9.452152467	9.643799697	9.049125463	9.189217377	9.262696514	9.213575569	9.338850319
"Q6NUK1"	10.34750121	10.18118912	10.30211381	10.0955868	10.72739653	10.60993993	10.30735385	10.985671	10.26523464	10.53881953	10.08925457	9.893168617	9.972107646	10.16527792	10.07237665	10.10706476	9.874747838	10.12541997	10.08283152	10.3745054	10.14516406	9.955609266	9.991053149	10.1159162	10.11642553	9.965850688	10.52246366	9.988689737	10.20472539	10.1299083	10.08369718	10.49713339	9.790430438	10.09083684	10.59618348	10.11548641	10.09608972	10.2129275	10.2198569	9.994076368	10.214335	10.30495394	9.78404431	9.697861553	10.06538319	10.34379631	10.34777031	10.12836668	10.47554742	10.4890916	10.0336219	10.61514306	10.23658153	10.63250709	9.910410431	10.28440342	10.05506142	9.562363311	10.21183231	9.998236803	10.13687408	10.03228139	10.09229132	10.36565319	10.26127783	10.00339393	10.35426767	10.4943986	10.07570803	9.99377403	10.12812556	10.42619934
"P39656"	10.26364247	10.69749066	10.60539458	10.60088625	10.43767766	10.30662351	10.42671908	11.0716273	11.13369333	10.62893402	10.80468748	11.23763664	10.7059854	11.26692722	10.45296529	10.8928643	10.50288081	11.19472902	11.03522435	11.21986854	10.56049711	10.42728413	10.70872945	10.34489616	10.54219638	10.76470223	11.29952587	10.45072155	10.39898113	11.20926455	11.01297325	11.03054007	10.38275717	11.19503867	10.4465021	10.68837642	10.42543481	10.75597642	11.17832246	10.720897	10.26982586	10.68753409	10.62094934	10.51703879	10.5030303	10.34933089	10.72772176	10.55138108	10.44005546	10.42894789	10.7206019	10.69020547	11.17253809	11.40960074	10.39970229	10.87219015	10.35356047	10.89736275	10.78116182	10.30251337	10.89659178	10.57077165	10.66126834	10.94541422	10.95077365	10.22763233	10.6834136	10.8778653	10.81351402	10.88803705	10.42825013	10.9067649
"P62249"	10.15022075	10.32232954	10.83844679	10.28325912	10.745569	9.948638705	9.753142466	9.71190818	10.16891275	10.53478318	10.04109752	10.06335727	10.50294954	10.7313218	9.875805801	10.39876803	10.58462639	10.55340588	10.09067358	10.51382173	10.15985959	10.26012413	10.60629212	10.08497738	9.960994085	10.2434928	10.81444711	9.896319579	9.811860092	10.20981646	9.975514125	10.36132982	9.823180549	10.30635828	10.46879571	10.37535443	9.742616664	10.52230681	10.56267294	9.894790724	10.52965838	10.08362487	10.28838682	10.51145825	10.65695769	10.18193772	11.06727434	10.83522001	9.790764448	10.02179221	10.62899728	10.27822912	10.45851757	10.66349595	9.873625264	10.34952784	10.97927856	10.24233392	10.58314002	10.64918104	10.66523292	10.12167468	10.17457289	10.39614503	10.03035785	9.913807355	10.08853574	10.46509116	9.859613628	9.824660582	10.24297065	10.64006421
"P22087"	9.636423339	9.665660299	9.797070062	10.12450891	10.07752852	9.129290807	9.036130072	9.161784554	9.776283487	10.25474165	9.65711366	9.239837256	9.88419993	9.932089013	9.100721999	9.960807647	9.121421139	9.654777842	9.009926694	9.611343031	9.504158799	9.397423634	9.312484613	9.298243561	9.049061973	9.630099618	9.87993544	9.096982063	9.416970564	9.176222729	9.587233752	9.303093926	9.671427217	9.522379663	9.122694593	9.264316409	8.830927666	9.610035038	9.528204792	9.020959589	9.384128272	10.06240244	9.784900753	9.653014072	10.03854666	9.400399255	9.927975544	10.18660436	8.61305818	8.981280847	9.649526209	9.011797998	9.655277398	8.974946989	8.881799157	9.642458038	9.2165939	9.568024974	9.574238577	9.881236065	9.910166585	9.280331958	9.396080454	9.52131272	9.683061336	8.93115838	8.921687053	9.322147374	8.580022745	8.90754205	9.287614925	9.680761934
"P29692"	8.843899807	8.62590629	8.929739165	8.649750382	8.78490613	8.854661805	8.52206877	8.520201506	7.940516262	8.217228554	8.170892598	8.274571695	8.582027899	8.47341172	8.63576107	8.505449114	9.106345367	8.781212864	8.832275934	8.751595786	8.411601785	8.669994625	8.902065794	8.8297585	8.501669521	8.852709654	8.625896479	8.709796106	8.707058588	8.100034221	8.543012343	8.683081161	9.013758039	8.285417966	9.183706483	8.674853131	8.231465877	8.989771742	8.522782605	8.364399909	8.973166667	8.402007726	8.156015716	8.977147713	8.577016285	9.005080471	8.76418345	8.829288007	8.919034928	8.993256326	8.307933906	8.698335248	8.633651181	8.653330988	8.461533225	8.688284162	8.95166493	8.235363991	8.629935195	8.849222816	8.564798996	9.025016516	8.679434204	8.455646022	8.148149897	8.530542783	8.669054237	8.586198544	7.747279995	8.47818612	8.662476587	8.848348847
"Q14644"	7.153333524	7.803994326	7.123443563	7.86120561	7.48434244	7.484671959	7.748988817	7.073276539	7.916390896	7.0933449	7.866050556	8.301251342	7.954094196	7.647018397	7.545555335	7.480010498	7.457616102	8.359714458	7.785409765	7.573999718	7.845958	7.411629412	7.409251898	7.612206557	7.401366627	7.751734037	7.364888731	7.568916531	7.587526197	8.148274898	6.939672626	7.462522875	6.733438732	7.774560163	6.903885497	7.373519158	7.400953766	7.612670155	7.145005627	7.718105869	7.093434694	7.641748249	7.37781525	6.988078236	7.694638651	7.126560583	7.685248478	7.618645265	7.370998363	7.504184103	7.669355905	7.534586809	7.565316357	6.930185567	7.942322167	7.598634601	7.48106616	7.448863829	7.619804548	7.718421438	7.712775975	7.696670115	7.469633821	7.601719197	7.726433313	7.748780144	7.414451252	7.514496102	8.291221415	8.324093394	7.604433242	7.266275874
"P46777"	11.24136202	11.229816	11.79330172	11.55787187	12.10469362	10.86989186	10.8892468	10.40749334	11.39666459	10.91221184	10.67939283	11.99004662	11.49233328	11.6963411	10.719157	11.48341526	11.33011201	11.23126476	10.91854944	11.96635905	11.45077894	11.35245806	11.19090007	11.0087166	11.06113456	11.5510038	12.13141273	11.10932145	10.86957872	11.11385974	11.29087063	11.56207185	10.94729352	11.57040034	11.25009853	10.98489637	10.8784458	11.14700069	11.73286796	10.75978184	10.89324543	11.30162534	11.31813118	10.86853013	12.10180466	11.10142104	12.18746054	11.72162044	10.57606497	10.88371956	11.77897206	10.97648896	11.63049355	10.82118583	10.52084789	11.02014508	11.38987317	10.99784786	11.3777503	11.3574931	12.07362031	11.07206881	11.31921809	11.88088726	11.70231707	10.72195009	10.59599989	11.85288553	10.60560649	11.05281911	11.13676504	11.57519779
"Q9Y265"	9.025801311	8.793889822	9.072201649	9.026917844	8.547201841	8.782159349	8.862885234	9.153587806	8.615662583	9.262392023	8.732925449	8.585848985	8.84346805	8.806231394	8.841359604	9.007667287	9.218243176	8.881717574	8.738336357	8.749443224	8.600203867	8.78600321	9.006322552	9.073033631	8.74651841	9.008829389	9.084160919	8.838783961	8.920374069	8.414218996	8.567808217	8.888437713	8.65881611	8.803079663	8.818472122	8.887405417	8.361669052	8.756866978	8.927231849	8.72734068	9.272068539	8.786817348	9.49765986	9.590768531	8.810281044	9.053324382	8.783593714	8.937461726	9.03137189	8.97670463	8.50701362	9.149084048	8.746418665	8.866507875	8.421843197	8.75830427	8.950369669	9.158187321	8.73562373	9.032425886	8.872096274	8.947564036	8.877938822	8.730583283	8.453732737	8.919497176	8.769545421	8.628183101	8.568635161	8.611432519	8.876423513	9.000084683
"P62753"	9.591981114	9.698827565	10.13481828	10.10409102	10.41293252	8.958354361	9.35243312	9.078869534	9.52925383	10.05769003	8.990050732	10.03079766	9.896635836	10.29993769	9.2348156	9.898102697	9.820803262	9.732004101	9.476150961	10.32790928	9.669373155	9.844424531	9.655957014	9.661653166	9.336775443	9.56136109	10.07629672	9.629416465	9.381081515	9.543939158	9.531022443	10.01004189	9.260886575	9.794298674	9.043309805	9.627980523	9.074933983	9.541724367	10.05397896	9.685597451	9.370033012	9.575669903	9.729811711	9.546362389	10.10078933	9.235381962	10.45442908	10.22368863	8.807485069	9.348568387	10.0347551	9.702576692	10.27653914	9.292813938	9.208101775	9.65474199	10.05397323	9.56821612	9.729162745	9.898194588	10.52740577	9.477501609	9.946848835	9.851088095	9.925261929	9.098769267	9.197369943	9.927741289	8.916297313	9.376367495	9.743450258	9.109945311
