"Control"	"Control.1"	"Control.2"	"Control.3"	"Control.4"	"Control.5"	"Control.6"	"Control.7"	"Control.8"	"Control.9"	"Control.10"	"D0_moderately"	"D0_moderately.1"	"D0_moderately.2"	"D0_moderately.3"	"D0_moderately.4"	"D0_moderately.5"	"D0_moderately.6"	"D0_moderately.7"	"D0_moderately.8"	"D0_moderately.9"	"D0_moderately.10"	"D0_moderately.11"	"D0_moderately.12"	"D0_moderately.13"	"D0_moderately.14"	"D0_moderately.15"	"D0_moderately.16"	"D0_Severe"	"D0_Severe.1"	"D0_Severe.2"	"D0_Severe.3"	"D0_Severe.4"	"D0_Severe.5"	"D0_Severe.6"	"D0_Severe.7"	"D0_Severe.8"	"D0_Severe.9"	"D0_Severe.10"	"D0_Severe.11"	"D30_moderately"	"D30_moderately.1"	"D30_moderately.2"	"D30_moderately.3"	"D30_moderately.4"	"D30_moderately.5"	"D30_moderately.6"	"D30_moderately.7"	"D30_Severe"	"D30_Severe.1"	"D30_Severe.2"	"D30_Severe.3"	"D30_Severe.4"	"D30_Severe.5"	"D30_Severe.6"	"D7_moderately"	"D7_moderately.1"	"D7_moderately.2"	"D7_moderately.3"	"D7_moderately.4"	"D7_moderately.5"	"D7_moderately.6"	"D7_moderately.7"	"D7_Severe"	"D7_Severe.1"	"D7_Severe.2"	"D7_Severe.3"	"D7_Severe.4"	"D7_Severe.5"	"D7_Severe.6"	"D7_Severe.7"	"D7_Severe.8"	"GIS"	"GIS.1"	"GIS.2"	"GIS.3"	"GIS.4"	"GIS.5"	"GIS.6"	"GIS.7"	"GIS.8"	"GIS.9"	"GIS.10"	"GIS.11"	"GIS.12"	"GIS.13"	"GIS.14"
"Q7Z2W4"	8.18413262926862	7.32500434858428	7.72920217057591	7.69447527903516	7.92836047194077	7.76207133287648	7.46025162246248	7.06834887902395	7.63314921326236	7.67789190852964	6.85712691254856	8.17737659059439	7.58275349461089	7.53056939132605	7.66677864698617	7.44181203655858	8.01001962264917	7.66596504243602	7.38022041189559	7.76495050619502	7.91528763901591	7.7930357777929	7.7785587726936	7.3976516910325	7.54117678989776	7.5829991194344	7.76259095362496	8.12117227114935	8.49508855638993	7.58665824204686	7.89560042769352	7.30049889456231	7.84516273348807	7.71234957258624	8.36307552483112	7.40769483942034	7.44472476358731	7.33625991482391	7.62665931664646	6.90363326064706	7.09920147240609	7.22784269041053	7.96763123646573	7.23399564868097	8.09947316754476	7.83333911288591	7.70490537163344	7.75184775105396	7.34238775062313	7.48944968011579	8.33604231326103	7.50261326545362	7.56897575998125	7.74687447875272	7.51481171184409	7.21895175991556	8.21408389605248	7.23476810484001	7.6586668580497	7.61425268297357	7.8008816321951	7.57372179417332	7.23638654630086	7.80130359285818	7.69946205654411	7.56560611924527	7.63313386476282	7.74595879960845	7.40307687822716	7.88691494648385	7.62551226247971	7.81257538408747	7.43031206955383	7.47791462388981	7.71070668489168	7.21870917883766	7.72500687410216	7.53901320896022	7.22387549058026	7.70162972442597	7.84627581725483	7.97585341091111	7.86640604796791	7.37499804396509	7.29803744278586	7.73562083002418	7.91926815465104
"P15954"	8.33803491357911	8.54855233666663	9.12091420862978	8.6671449314017	8.68550434080497	9.30750129298487	8.8397216025851	9.84817833300263	9.07214576114117	8.60344164845994	9.66524603288991	8.12896315442237	8.62908960876795	8.57401701245722	8.36611111391244	8.61356083561895	8.3919070813213	8.63090770095527	8.61497220465148	8.47084981041715	8.50984180346718	8.13583882016666	8.71587859321396	8.55530813810777	8.54067321030526	8.58378447374462	7.73097668461201	8.69530847923588	8.36821838629601	8.32481391616173	7.44965708643441	8.43724057142796	8.41207808970121	8.5414460558127	7.88408023743812	8.60654689059281	8.69974765943076	8.69254264618197	8.27001816032584	8.36333246564371	9.29301681111311	9.22671221410364	8.60466635631456	8.69582141074878	8.41591635403443	9.18280095828549	8.71254724083165	8.90191367311218	9.04762869255044	8.95345899255067	8.67322316304728	8.77891412113856	8.57280895513834	8.59497144292926	8.59030967164472	8.60297749039096	8.1822302618464	8.57031606090515	8.61217109780988	8.29881351370321	8.02579546494398	8.75260392956314	7.98254803612741	8.67562908973842	8.02687203964742	8.79422207842393	8.76188903614033	8.47451503481835	8.72662297577766	8.43585850781493	8.67174717871351	8.93860649408055	8.69947229557049	8.64923668330748	9.09816572071706	8.90565090594144	8.42963605488025	8.98444448031286	8.68173142917797	8.60096276446514	8.55581975818697	8.46326806347762	8.66261146342118	8.5534582730919	8.35222300845007	8.60870259397094	8.74691405675433
"P63279"	8.57994515074299	8.74709684568928	8.40521603173698	8.6702405925264	8.45780010206711	8.73878657920938	9.03056822881688	7.85345301436995	8.28627098552768	7.91513746896198	8.06065027381564	7.85966679580819	8.11820055235575	8.10869356800884	8.14112461888867	8.50631826623859	8.51084742213153	8.70774959770127	7.98742549116409	8.17506066119455	8.20258455412669	8.8980405429329	8.57544817584192	8.30787687604608	8.22287276608231	8.54193179463386	8.38635862475526	8.30389189815622	7.49686090853098	8.18437109051907	8.30868371643926	8.249585327975	8.09458163973715	8.12600275692556	7.39830341707208	8.4773800549117	7.45477731988534	8.56223509117131	7.76911624423488	7.98299351504841	9.07599968813703	8.47885179237504	8.50550471771924	8.39644522619729	8.40547883860769	8.48131144557131	8.87358976428082	8.58524319943415	8.97220359774965	8.35231271851124	7.95767283791156	8.28238799066413	8.37548166756932	8.67535477622258	7.75511675322888	8.32509718786067	8.06197618889276	8.57038231339684	8.18160992910045	8.79781075233396	8.37815073657366	8.16467079938697	8.37310877770246	8.00252981885487	8.21347809754838	7.89039175362422	7.85294709189876	8.16169937869481	7.99949569350848	8.21075169155038	7.92427693988013	8.35062912331684	8.4968022636699	8.37339825966975	8.20376107236161	8.41554852512517	8.12714587426996	8.23323898991656	8.54244350216224	8.08245420966138	8.05637026110552	8.43673137736892	8.37723770866763	8.1621139487522	8.40042765210362	8.68901141334712	8.61572280481906
"Q8WUW1"	8.87333869617068	8.73901756539916	8.89238937809986	8.73341671467231	8.92577721952641	8.62810704421549	8.83543691833599	8.60487478595891	8.61584632364924	8.53768235227971	8.78007448267364	8.6903214701063	8.72938742733715	8.64801556717538	8.93655094233936	8.72524178143216	8.46643427114535	8.74359835405493	8.43794286815432	8.92624594416524	8.64574329354089	9.04845746504294	8.75280769981647	9.21504715163043	9.0747451215209	8.9380643527332	8.75432887331211	8.76261554893933	8.94562801534735	8.47906648277695	8.45388360835697	8.839172357582	8.70886651385572	8.38878543436608	8.52548192137313	8.7220674406955	8.988199250723	8.75134357232775	8.73009437890268	8.70253231585251	8.83260400596032	9.12494198256855	8.96666895627017	8.75809972824727	8.84672004761435	8.85852847189275	8.7080950162171	8.77315871985443	8.96903140288747	8.98390194245585	8.48168520415254	9.04834119129573	8.92555402530447	8.49148974095097	8.66815034425634	8.76322781044219	8.45516927999257	8.93744131626045	8.79071181642723	8.97480518712791	8.56346633695121	8.81722437911413	8.84085676477035	8.47434986623711	8.37789396240866	8.98956157351427	8.68138861223636	8.63561418481097	8.75150590500554	8.74592674425406	8.64107100373524	8.97940816651247	8.81909312073629	8.64604020167874	8.80821309254525	8.7704885156777	8.80175317596425	8.78651148537301	8.82222343374376	8.8749028390438	8.69498689696126	8.6145800205618	8.75246226705104	8.52823106490098	8.74098234268768	8.77403079590199	8.80299071584549
"P09234"	8.00118483099133	7.73132246709242	7.63655546080243	7.52653871967111	7.63718665188478	7.67743508804925	7.87629870353564	7.52285550968727	7.45768274503811	6.93655719511092	7.38968655891538	7.9107963082727	7.67844827014333	7.54971905695938	7.52434825221794	7.49434747624582	7.72147885520582	8.18497696095483	7.39142292626855	7.43469076011867	7.51581102661317	7.55386998141476	7.67375054664497	7.53733998263393	7.59486269912645	7.67651162525751	7.24589465694036	7.61374349710328	6.61790251331494	6.91632481958418	7.75476756961429	7.62668658143992	7.47243069142783	7.24000925368576	7.5444653518555	7.4306168873555	6.89584896215934	7.59991509677729	7.426505304669	7.15389408643217	7.82885462728795	7.32133963255647	7.51931927056123	7.56557589468539	7.56503625574601	7.83942124489696	7.89758469861065	7.93680820983891	7.82883700438674	8.04364874113503	8.05800614145611	7.92864673005464	7.83602915653898	7.94432338927205	7.18562237920887	6.82064082437651	8.07165672813946	7.50694382417021	7.58685513538292	7.6451335415609	7.49945571644711	7.6167312351438	7.65129747284526	7.95897677984101	8.00379954261828	7.28278009208252	6.76662454205932	7.92480327569035	6.62716024216274	7.22878922646832	7.38501576082152	7.89866764805287	7.36673704639055	7.63295167563254	7.19878700726846	7.43809036852807	7.50557973255642	7.26332821757857	7.2313705976797	7.2121594584192	7.56808298113881	7.69991707322177	7.5633131557959	7.6148181292374	7.54284784026024	7.65486150681224	7.57308570405564
"O75323"	8.64156266460844	8.58348994361962	8.80073442767045	8.66943367793685	9.15519312587314	8.80168417838938	8.60768014848234	9.26666551859855	8.90443841236142	8.71520429483088	8.59455026142493	8.74075685300781	8.72131887778079	8.65487682707144	8.59105784840971	8.77086507949402	8.79413857900483	8.72062340663869	8.41444753677662	8.73970730303427	8.64653460983503	8.62028369490228	8.52910635122007	8.4091904520126	8.74811731824168	8.61098142275084	8.6164962818944	8.69668341549101	9.0678038600428	8.55417990687428	8.64120020104975	8.79001715814186	8.97768599012997	8.77739051339292	8.81716642978593	8.5451386703704	8.74205392947341	8.58173325722035	8.64020225319788	8.7451212764031	8.7021117111235	8.82947690467732	8.78845504039328	8.71957888409528	8.57233159393816	8.93726247407776	8.65298353523958	8.74451402837084	8.54207320084311	8.96731994771589	8.73918094589466	8.68530010592427	8.58401131829876	8.69725387101207	8.78375412455238	8.62459600971793	8.42337178519051	8.33653866303606	8.72822987352071	8.5421775359071	8.70626212175709	8.70157561761828	8.75710278596175	8.54816470288932	8.73693215621719	8.67295918839391	8.68889945412068	8.79638442229786	8.49072653596988	8.74613798452776	8.69768850191639	8.78639133639889	8.62598692585505	8.56504394069002	8.73382909620353	8.6502297354608	8.51323672238131	8.69293707131823	8.43255652016641	8.72219848008359	8.76899991044661	8.62423630311892	8.62288931205128	8.46139978750453	8.70758882592353	8.641888739531	8.65139332992168
"Q02083"	7.10796318431698	7.44330707032186	7.67763064806931	7.35479320583901	7.30527150432397	7.58622513698417	7.94475613747847	8.11479726491655	7.37237682105432	7.1635993731708	7.2182769362911	7.13334379157389	7.24990600357893	7.09657643438044	6.79497991618673	7.26443328381573	7.33714956379074	7.29315259070777	7.24161593544162	7.23199178445426	6.86675113614892	6.96569190576711	7.40590374790176	7.00549330096583	6.74744042605706	7.27335759931392	7.1618631082693	7.19752926319943	7.84853676647188	7.09502742942478	7.78889335325001	7.34656740170903	7.25073592592822	7.21995553622366	7.23455962550051	7.30257787864842	7.2441551769561	7.40923603224025	7.33256973383218	7.23909726333578	7.57689920120807	7.23863303509561	7.31643136895465	7.24702030499615	7.07158683236188	7.83086262362571	7.55218019135805	7.41496274996564	7.60045089126525	7.95230484366927	6.86358397145996	7.58922948304074	7.36254209055925	7.3107787634506	7.31862229873095	7.527370422997	7.21049971609788	7.32799352125672	7.33138576256893	7.24416430223008	6.96706558319044	7.30038263796778	7.24461543357404	6.7713199718952	6.95880695243985	7.21470325231534	7.19222219046097	7.26230372106911	7.2579579659671	7.29523871185017	7.37733720472366	7.42091266476669	6.97890704956809	7.09753945155291	7.30131582225533	7.22930682383958	7.22516721498762	7.27972143293548	7.20478499339394	7.28336960582901	7.29183300194754	7.25743116837562	7.131591827423	7.22180162950854	7.10001921793965	7.55356617726603	7.3707603316868
"Q7Z4V5"	7.80383066927069	7.54731427964404	7.65887020774224	7.43598658335625	7.3395946843303	7.33445954094657	7.27991041580369	8.35072432453408	7.25398172053319	7.75352113786814	7.65245520773898	6.8588616867561	7.21546710673233	7.32108306211624	7.7856621014994	7.25450068223726	7.38318396889166	7.5353212201681	7.37408096818251	7.6902599627291	7.45142943039665	7.27918749284692	7.56636100765518	7.43719744451054	7.65528862315696	7.66647631350529	7.80123010726768	6.98875594019783	7.98787388521282	6.61167709718435	7.45417884858634	7.36277233069652	7.57508105086648	7.36164431911365	8.06168209639656	7.33405295603147	7.19738794643748	7.43945673391917	7.68497418622781	7.35313671777785	7.90140210767177	7.13547694522507	7.47310021139432	7.50687351258983	7.29026894386369	7.85143185744731	7.17400477539248	7.46195580331687	7.48615615109183	7.66598096150592	6.92997182323534	8.07196558710982	7.58490002565675	7.59217020017697	7.31285618962714	7.102860035035	7.94301728941679	7.65400340059222	7.55014632143699	7.40148491580603	7.21362294789225	7.17584332627856	7.62561711685077	7.39397919504035	7.54365250160889	7.25502378720984	7.84220768990746	7.23009716059287	6.97609960345705	7.2488863486257	7.39386814404783	7.52636525104966	7.39106497055619	7.1094158086317	7.42420349534321	7.6868997957601	7.31374746348791	7.23355580577188	6.95594452223313	7.57009467840653	7.54322646827211	7.50840690238878	7.36737050863195	7.26159349200732	7.54541486114303	7.48237654531165	7.34070404848784
"P83881"	8.31707876021942	8.41376690013881	8.93781363427571	8.53159775327717	8.70505792322442	8.55392943496171	8.20737918755727	8.49362727510765	8.72711192609353	8.87154457176165	8.47725562669106	8.53333016000029	8.47726847379973	9.03429497739822	8.4651214188593	8.75382557541274	9.10348220376703	8.61100009853661	8.54275972990067	9.19811355473016	8.91378381290213	8.4842458522265	8.71199408222308	7.97683047693129	8.19958375766382	8.41624546029125	8.96660960493215	7.98951516679469	9.18632527323759	8.30507320577409	8.50445145301495	8.35241969876049	9.98464220237985	8.73290039949783	9.92593615533671	8.10923562615239	8.50305765131539	8.44300208551904	8.44963852848022	8.5596783528076	8.66433494789141	7.7166631434872	8.76524025748913	7.27804187319962	8.68432474221551	8.12884351641022	9.33765151194477	9.23139844604206	7.77015291683966	8.19068138611397	8.82842644654387	8.23615615943395	8.5322493156287	8.69264886227563	8.66022918254377	8.61409928734963	9.39185496630284	8.6275803304626	8.6813041959824	8.41751408415004	9.25788795250744	8.15274787686934	8.18813692238953	8.321139573346	8.98286139860028	8.38950141355769	8.65145089964554	8.17811387734711	7.78403680240752	8.12102590579518	8.47389345972101	8.63259909455391	8.91304895072487	8.44169630553491	8.41479786122104	8.53020360459432	8.24284298134558	7.95758432383917	7.85875252544941	8.42887041149149	8.55081767326691	8.57780082217065	8.91202132331499	8.66265463393452	8.78191809226657	8.40647161953792	8.49191474651744
"P61970"	8.51995243026645	8.57542296886266	8.91907229606477	8.51574453455341	8.7031385991236	8.65637600848565	9.01274856961665	8.23045581044707	8.5711720358227	8.51539787044225	8.52145831474208	8.01038648145206	8.70419496732077	8.49727357202422	8.31227422949041	8.52247256770036	8.62112462284811	8.53117030651377	8.36198701818118	8.43488700567235	8.2654554617001	8.90193073325611	8.59605766372875	8.65027803767887	8.43694715274323	8.59431300369572	8.64605986651111	8.67790755179381	8.42164499147143	8.21476968858626	8.12995971877703	8.534616157779	8.0861503762099	8.5106423296518	8.476262620116	8.4934214819144	8.57417038290594	8.77862420773644	8.3009885336103	8.56979577803092	8.90004607241925	8.6767573546994	8.8025658075123	8.92313134012194	8.64655461427585	8.66903022928122	8.64805205454877	8.60421273046843	8.92245898999431	8.82060245789341	8.24639686523599	9.02818901636873	8.53350938231104	8.45463835436492	8.18273877854819	8.93624361474912	8.5402688818913	8.61556342454464	8.41781409448432	8.86864231792304	8.63205750132481	8.53377794879643	8.59726796413497	8.08939973797187	8.09460307621161	8.68052213153524	8.64394923009416	8.27162764970415	8.61995549456018	8.49229890017975	8.56191522384554	8.58829910261955	8.4081344251842	8.59591279847101	9.0508081218894	8.5847585514035	8.42910406706638	8.46364932459321	8.68911965829037	8.55404997667995	8.27023007979349	8.95931568485871	8.5433959015723	8.44464743267012	8.54524031493079	9.04691883164612	8.60375699026358
"Q969Q0"	8.50722898518478	7.92807991657746	8.45120894063645	7.85314724556247	8.84223950295213	7.75668280916124	7.02982734794737	7.37396200902874	7.92373999482113	7.97499348453419	7.02382273890336	8.09205644914428	8.19571715558899	8.01331945771256	7.1753691850773	7.80353681715111	8.37541748417081	7.8792931731902	7.52104007713098	8.44329146880031	8.00664133399843	7.4944702398494	7.55719376472473	8.28454065151848	7.88535885173008	7.91101616526893	8.0995683965633	7.92661367136374	8.23522370638007	7.55739873922059	7.92455882183869	7.84855968035512	8.59978483045894	7.62785709079049	7.90242929249782	7.92450931986543	7.68058358352764	7.58937488685512	8.02154250822662	7.72028252015063	7.45895170071126	7.81186901257838	7.57115295846329	7.89687862587151	8.83788894625193	7.75784132120789	7.87786720450269	8.59528613244905	6.73766207757268	7.92406538334333	8.57063298489391	7.23190352661155	7.94470121601224	7.99314798234542	7.68996442174202	7.20939905666073	8.19767111264497	7.60901451033963	7.99047315837926	7.91867288055488	8.32623676222415	7.90598200597756	7.91513030947024	8.39830758280117	8.38688555467789	7.42408648994402	7.57286095380582	8.24402929837576	7.0798963138819	7.63547634545701	7.77474447432922	8.02938337979669	7.90388852442544	7.77352747177499	7.63099561585097	7.61665671932044	8.06220520163343	7.90144751443432	7.31886802925308	7.91090134845962	8.23048369322013	7.90453923005406	8.06520309242561	7.90262539261306	7.76546098469708	7.90417156781859	7.86056256933939
"O43617"	7.69655307029128	7.4610729174911	7.24793101862856	7.24727450600425	7.12107215825568	7.45973784264774	7.52327547597256	7.58872839720101	7.14245765722121	7.13826029455096	7.64177761171393	6.97650017632511	7.23887145904744	7.24475884773013	7.98241863160593	7.37930635636127	7.297782580549	7.6469646719231	7.51952416969359	7.59055114363192	7.11546118499359	7.46651705033655	7.64963507283709	7.61437589256976	7.56925800409013	7.66064076077673	7.19336697638147	7.37520314391771	7.63394706552001	6.89867917962143	7.24455273902666	7.29797617390231	7.58702408496334	6.94657213268955	6.54527444914182	7.32229537047684	6.7450335582138	7.20943116475903	7.13183912358064	7.35491144289596	7.89752041638673	7.59160882321326	7.95352866673388	7.72271332004652	7.21387418943708	7.41642026220102	7.04383091613911	7.41422791358497	7.39853818570719	7.36620105469781	6.8321636623118	7.41882483181096	7.5299698683576	7.78074846234482	6.95813544817991	7.28678296247353	7.6095195818601	7.55184155289572	7.26680986938324	7.40656488149741	7.18414031476745	7.50506730226573	7.55381065990276	6.99810020688807	7.01220532568675	7.28937911783855	7.50513514010032	7.2643615510621	7.14571294508106	7.54926858719305	7.11280830005042	7.26127822535883	7.22368848396677	7.21159935987246	7.09414405010044	7.3011300433497	6.99687585541947	7.2225399474649	7.35348185659223	7.2262316684353	7.02830800939111	7.36870248544166	7.25685169084657	7.39655194140903	7.47461351936849	7.51147844154641	7.42930433764854
"O75594"	9.2835515679849	9.31994069672718	7.60893235436339	8.92902080379204	8.86070578132836	8.64180813840541	8.12687372727052	7.7664401593787	8.27900287520561	8.49930239335885	8.00776043864896	9.09454322349546	8.9155174719534	9.09821049665681	10.6860366949693	9.42205386423065	9.23929190622144	8.93223734081606	8.92967312907945	9.76077305555386	9.34373062532558	10.1004748519936	8.82794088243878	10.9810290146451	10.8919708637638	9.69325840461041	9.42109136867033	9.52508934564677	9.75940542104233	8.35000348183356	9.21909706269232	9.10746404784004	8.94379232497752	9.07184473959767	8.61315539694901	9.9297878472246	8.97274067989573	9.06499652713923	9.20500940691138	8.82219305442914	8.90866287896997	9.12945626017126	9.03376011673169	8.36593861411319	9.23279846964287	8.27365430304055	8.03942721736661	8.0930528331313	7.66181073510966	8.64604046914121	7.81144446818724	8.77495031284141	7.82460315247204	8.96029433692284	8.93419224450097	9.11313044290651	8.96939286117382	9.11163299606612	10.0709054979354	9.49972037066796	8.82909528628272	8.66226339509454	10.5776450481203	8.75378312695452	9.56218067856961	9.40021742006096	9.91063267909647	9.25766533909941	8.91563889919696	9.24314611504742	8.94667994259813	8.91953722669012	9.42319541119503	9.37754405179535	9.11237483012521	8.61144416045913	9.17030891769666	9.5211177345789	9.29113652135428	9.19676348884543	9.26816857219893	8.88695824477167	9.18252249897306	8.55100638790972	9.58390302203872	9.12294675996519	9.10793125753348
